name,address,rating,review_count,lat,lon,tit1,zipcodes
Dragon Street Chinese,"5001 Lankershim Blvd  North Hollywood, CA 91601",3.5,366,34.160956,-118.37279199999999,Chinese,91601
Bricks Restaurant & Sports Bar,"3626 Fruitland Ave  Maywood, CA 90270",4.0,15,33.99592,-118.19877,Sports Bars,90270
Island Pacific Supermarket,"3300 Atlantic Ave  Long Beach, CA 90807",3.0,87,33.81750394,-118.1846429,Filipino,90807
Teatro Martini,"7600 Beach Blvd  Buena Park, CA 90620",4.5,428,33.85334,-117.99698000000001,Dinner Theater,90620
The Rooftop at The Wayfarer Downtown LA,"813 Flower St  Los Angeles, CA 90017",4.5,9,34.04712,-118.26073000000001,American (New),90017
Pig 'n Whistle,"6714 Hollywood Blvd  Los Angeles, CA 90028",3.0,737,34.10119,-118.33678,Bars,90028
Chubby Pie,"1842 W Washington Blvd  Los Angeles, CA 90007",3.0,28,34.0398651,-118.29871740000002,Pizza,90007
Pupusas Genesis #2,"1423 Pico Blvd  Los Angeles, CA 90015",2.5,4,34.04392,-118.27461000000001,Salvadoran,90015
Cemitas Tepeyac,"3524 Whittier Blvd  Los Angeles, CA 90023",5.0,4,34.02620188,-118.19772649999999,Mexican,90023
Lui's Pizza & Subs,"1150 N Harbor Blvd  Ste 106  Anaheim, CA 92801",4.5,238,33.85037,-117.92363999999999,Pizza,92801
Kiku Roll & Sushi,"3401 Cherry Ave  Long Beach, CA 90807",3.5,100,33.8193,-118.16797,Japanese,90807
Grill Counter,"918 S Central Ave  Compton, CA 90220",5.0,127,33.8872567,-118.249647,Asian Fusion,90220
The Berlin Truck,"Los Angeles, CA 90007",3.0,90,34.029109999999996,-118.28306,German,90007
Little Caesars Pizza,"4343 E. Anaheim Street  Anaheim Plz  Long Beach, CA 90804",2.0,56,33.78261,-118.14214,Pizza,90804
Pressed Juicery,"10878 Kinross Ave  Los Angeles, CA 90024",4.0,106,34.060639,-118.44479199999999,Juice Bars & Smoothies,90024
Barsha,"1141 Aviation Blvd  Hermosa Beach, CA 90254",5.0,46,33.86584333,-118.3872035,Mediterranean,90254
La Michoacana,"102 Stonewood Mall  Downey, CA",1.5,14,33.93545118,-118.12422749999999,Mexican,CA
Keiko Grill,"3650 W Martin Luther King Jr Blvd  Los Angeles, CA 90008",3.0,10,34.010026700000004,-118.33579099999999,Asian Fusion,90008
Mickey's Italian Delicatessen & Liquor Store,"101 Hermosa Ave  Hermosa Beach, CA 90254",4.5,533,33.854317,-118.398222,Delis,90254
Thai Lai Restaurant,"14221 Prairie Ave  Hawthorne, CA 90250",4.0,337,33.9026,-118.34413,Vietnamese,90250
Farmhouse,"8509 W 3rd St  Los Angeles, CA 90048",4.0,546,34.073519299999994,-118.3767501,American (New),90048
Juan Pollo,"6600 E Olymic Blvd  Ste 105  Los Angeles, CA 90022",3.5,59,34.011083,-118.13045,Mexican,90022
Chimi Love Food Truck,"5625 S Avalon Blvd  Los Angeles, CA 90011",3.5,3,33.990970399999995,-118.2654987,Dominican,90011
Kitchen 22,"2301 Highland Ave  Los Angeles, CA 90068",2.0,12,34.11238552,-118.3384815,Burgers,90068
Flora,"7762 Beach Blvd  Radisson Suites Hotel  Buena Park, CA 90620",3.5,7,33.84996029999999,-117.99768859999999,American (Traditional),90620
Auntie Ping Kitchen,"10472 Garvey Ave  El Monte, CA 91733",4.0,70,34.0625951,-118.04408000000001,Chinese,91733
In The Cut Kitchen,"Los Angeles, CA 90040",5.0,4,33.99362564,-118.15345759999998,Mexican,90040
Billionaire Burger Boyz,"811 S Long Beach Blvd  Compton, CA 90221",4.0,243,33.8893305,-118.20746570000001,Food Trucks,90221
Albert's Mexican Food,"11610 Imperial Hwy  Norwalk, CA 90650",2.5,128,33.91677856,-118.08592220000001,Mexican,90650
Marie Callender's,"12402 E Washington Blvd  Whittier, CA 90602",4.0,295,33.967002,-118.04753799999999,Bakeries,90602
El Pollo Loco,"2258 S Atlantic Blvd  Monterey Park, CA 91754",1.5,124,34.0377196,-118.1457999,Fast Food,91754
Taco's Arandas,"8943 Slauson Ave  Pico Rivera, CA 90660",3.0,64,33.9714432,-118.10575259999999,Mexican,90660
Lucky Thai Cuisine,"13325 Telegraph Rd  Whittier, CA 90605",4.0,276,33.941638,-118.04789,Thai,90605
La Esquina,"8905 Venice Blvd  Los Angeles, CA 90034",4.5,226,34.02922204,-118.38915970000001,Mexican,90034
Casa Fina Restaurant & Cantina,"1842 E First St  Los Angeles, CA 90033",4.0,590,34.0466,-118.21837,Mexican,90033
Coffee Stop,"7041 Western Ave  Ste D  Buena Park, CA 90620",4.0,377,33.8582,-118.002807,Coffee & Tea,90620
Jack in the Box,"802 Santa Monica Blvd  Santa Monica, CA 90401",1.5,79,34.0195565,-118.4909558,Fast Food,90401
Soy Tofu,"4961 La Palma Ave  La Palma, CA 90623",4.5,415,33.847351,-118.046434,Korean,90623
Colorado Donuts,"1578 Colorado Blvd  Ste 14  Los Angeles, CA 90041",4.5,721,34.1391079,-118.20095259999998,Donuts,90041
Seafood Bay,"1240 S Soto  Los Angeles, CA 90023",2.0,1,34.0272119,-118.2193912,Seafood,90023
El Cinco De Mayo,"240 Fishermans Wharf  Redondo Beach, CA 90277",3.5,17,33.839304999999996,-118.391727,Mexican,90277
Wingstop,"5857 S Central Ave  Ste 170  Los Angeles, CA 90001",3.0,57,33.988138,-118.25711399999999,Chicken Wings,90001
The Bull Pen,"314 Avenue I  Redondo Beach, CA 90277",4.0,354,33.8187506,-118.3851383,Steakhouses,90277
Crown of India - Indian restaurant,"6755 Santa Monica Blvd  Los Angeles, CA 90038",4.0,655,34.09097,-118.3376,Indian,90038
Slicey's Pizza,"3627 W Pico Blvd  Los Angeles, CA 90019",4.5,214,34.04749,-118.32035,Pizza,90019
Street Thai Cafe,"15887 Gothard St  Huntington Beach, CA 92647",4.5,210,33.7310907,-118.00046129999998,Thai,92647
Bobaloca Manhattan Beach,"210 N Aviation Blvd  Manhattan Beach, CA 90266",3.5,244,33.880554,-118.379304,Coffee & Tea,90266
Sea Food & Tacos Raul's,"16806 Lakewood Blvd  Bellflower, CA 90706",3.0,45,33.88164520000001,-118.1424942,Seafood,90706
Tempura Endo,"9777 S Santa Monica Blvd  Beverly Hills, CA 90210",4.0,74,34.06753383,-118.4090669,Japanese,90210
Pepe's Finest Mexican Food,"9020 Telegraph Rd  Downey, CA 90240",3.5,369,33.9603156,-118.1096709,Fast Food,90240
Tacos El Unico,"12920 S Atlantic Ave  Compton, CA 90221",3.0,99,33.90446528,-118.1936947,Mexican,90221
Mariscos El Perihuete,"2383 W Lincoln Ave  Anaheim, CA 92801",3.5,111,33.8325729,-117.96717720000001,Seafood,92801
Panini Pizzeria & Italian Kitchen,"8849 W Sunset Blvd  West Hollywood, CA 90069",4.0,269,34.090790000000005,-118.38476000000001,Pizza,90069
Northgate Market,"2120 Pacific Ave  Long Beach, CA 90806",3.0,67,33.7958,-118.19315,Grocery,90806
Highland Park Bowl,"5621 N Figueroa St  Los Angeles, CA 90042",4.0,614,34.1096,-118.19368999999999,Bowling,90042
Sabroso! Mexican Grill,"13129 Harbor Blvd  Garden Grove, CA 92843",4.5,3034,33.7727347,-117.9208031,Mexican,92843
Lonzo's Restaurant,"10804 Washington Blvd  Culver City, CA 90232",4.5,601,34.015007000000004,-118.40724399999999,Bakeries,90232
You Kitchen,"1402 E Valley Blvd  Alhambra, CA 91801",3.5,153,34.07912279999999,-118.109622,Chinese,91801
Ruby's Diner Food Truck,"100 Citadel Dr  Commerce, CA 90040",3.0,7,34.006476,-118.152851,American (Traditional),90040
McDonald's,"2020 W Beverly Blvd  Montebello, CA 90640",2.0,110,34.02065,-118.12093999999999,Fast Food,90640
Domino's Pizza,"5065 Hollywood Blvd  Ste 101  Los Angeles, CA 90027",2.5,87,34.101951899999996,-118.3000607,Pizza,90027
Wok On Fire,"1447 S La Cienega Blvd  Los Angeles, CA 90035",3.5,307,34.05192388,-118.37621429999999,Chinese,90035
El Patio Tepeyac,"800 S Palm Ave  Alhambra, CA 91803",3.5,81,34.081596000000005,-118.14545729999999,Mexican,91803
The Sushi House,"11388 Ventura Blvd  Studio City, CA 91604",4.0,833,34.13959732,-118.37859099999999,Japanese,91604
Ocean Park Courtyard,"2901 Ocean Park Blvd  Santa Monica, CA 90405",1.0,1,34.01974948,-118.4546189,American (New),90405
Michael's Pizza- Agoura Hills,"5891 Kanan Rd  Agoura Hills, CA 91301",4.0,32,34.15723833,-118.7574315,Pizza,91301
Cousins Maine Lobster - Los Angeles,"Los Angeles, CA 90012",3.5,958,34.05682,-118.24387,Seafood,90012
Taco Bell,"2900 Townsgate Rd  Ste 113  Thousand Oaks, CA 91361",2.5,31,34.151855,-118.82359,Mexican,91361
US 5 Sports Cafe,"12000 Firestone Blvd  Norwalk, CA 90650",5.0,2,33.90959167,-118.0770645,Internet Cafes,90650
RioZonas Açaí,"5233 Vineland Ave  North Hollywood, CA 91601",4.5,150,34.1657667,-118.3705949,Juice Bars & Smoothies,91601
Charo Chicken,"4752 E Pacific Coast Hwy  Long Beach, CA 90804",3.5,194,33.786535,-118.13875700000001,Mexican,90804
Urban Mayan Cafe,"701 South Broadway St  Los Angeles, CA 90014",5.0,8,34.04515,-118.25393000000001,Cafes,90014
Mariscos Los Tres Animales,"13501 S Main St  Los Angeles, CA 90061",5.0,5,33.908493,-118.27449720000001,Mexican,90061
Plaza Cafe,"5777 W Century Blvd  Los Angeles, CA 90045",3.0,9,33.94704,-118.38268000000001,Sandwiches,90045
Rocco's Tavern,"3843 Main St  Culver City, CA 90232",3.5,568,34.02435,-118.39456000000001,Pizza,90232
Mediterranean Pita Grill,"5790 E Lindero Canyon Rd  Westlake Village, CA 91362",4.5,636,34.15540265,-118.7947196,Mediterranean,91362
Ronan,"7315 Melrose Ave  Los Angeles, CA 90046",4.0,158,34.08382451,-118.3492838,Pizza,90046
Cafe 100,"10100 Santa Monica Blvd  Ste A105  Los Angeles, CA 90067",3.5,20,34.061552,-118.41654,Cafes,90067
Bruin Plate,"350 De Neve Dr  Los Angeles, CA 90024",4.5,29,34.0718,-118.449725,American (New),90024
The Prince,"3198 1/2 W 7th  Los Angeles, CA 90005",3.5,578,34.059621,-118.295243,Bars,90005
Le Eyssene,"Los Angeles, CA 90025",3.0,1,34.04511261,-118.44671629999999,Restaurants,90025
Fleming’s Prime Steakhouse & Wine Bar,"800 W Olympic Blvd  Ste A-135  Los Angeles, CA 90015",4.0,1585,34.04469633,-118.2653645,Steakhouses,90015
Jack in the Box,"459 S Vermont Ave  Los Angeles, CA 90020",2.5,86,34.06558762,-118.29194469999999,Fast Food,90020
Lax Tacos,"2701 Firestone Blvd  Ste B  South Gate, CA 90280",4.0,49,33.956748,-118.223968,Mexican,90280
Restaurante Playa De Acapulco,"10828 Atlantic Ave  Lynwood, CA 90262",3.0,10,33.93291,-118.18225,Mexican,90262
Los Angeles New York Pizza,"518 W 6th St  Los Angeles, CA 90014",3.0,116,34.04821,-118.25496000000001,Pizza,90014
Scarantino's Italian Inn,"1524 E Colorado St  Glendale, CA 91205",4.0,378,34.14245605,-118.2305603,Italian,91205
Izakaya Mi Young,"3680 Wilshire Blvd  Ste B03  Los Angeles, CA 90010",4.5,58,34.061319,-118.30627,Sushi Bars,90010
SomiSomi,"1157 Glendale Galleria  Suite C005  Glendale, CA 91210",4.5,94,34.144679,-118.25891299999999,Desserts,91210
Los Chero,"16502 S Main St  Ste 6  Gardena, CA 90248",4.0,66,33.88174,-118.27541000000001,Salvadoran,90248
Santa Cecilia Restaurant,"1707 Mariachi Plz  Los Angeles, CA 90033",4.5,33,34.04759,-118.21906000000001,Mexican,90033
DOS Por Uno Pizzeria,"1611 Long Beach Blvd  Long Beach, CA 90813",4.5,17,33.78745213,-118.18963459999999,Pizza,90813
Sinopot Hot Pot 嗨锅,"3785 Wilshire Blvd  Ste 217  Los Angeles, CA 90010",4.0,259,34.061916,-118.3086525,Hot Pot,90010
Subway,"8692 E Whittier Blvd  Pico Rivera, CA 90660",4.0,45,34.0024135,-118.0869065,Sandwiches,90660
Tender Greens,"505 W 6th St  PacMutual Building  Los Angeles, CA 90014",3.5,374,34.0484162,-118.25436119999999,Salad,90014
Cafe De Olla,"2315 W Victory Blvd  Ste A  Burbank, CA 91506",4.5,2179,34.18478167,-118.3367053,American (Traditional),91506
Jack in the Box,"2001 E Artesia Blvd  Long Beach, CA 90805",2.5,33,33.87497195,-118.1683619,Fast Food,90805
On The Rocks Bar & Grill,"5755 Pacific Coast Hwy  Long Beach, CA 90803",4.0,242,33.77359454,-118.119478,Lounges,90803
Dahlia Eatery,"Orange County, CA 92707",4.5,10,33.70153046,-117.8703232,Food Trucks,92707
Manzanillo Colima,"701 E Washington Blvd  Los Angeles, CA 90021",4.5,49,34.02788162,-118.2570267,Seafood,90021
Coffeework Coffee Co,"845-899 W Pico Blvd  Los Angeles Convention Ctr  Los Angeles, CA 90015",1.0,1,34.041534399999996,-118.26949309999999,Cafes,90015
Hug Life Ice Cream,"2707 E 4th St  Long Beach, CA 90814",4.5,131,33.7718249,-118.1598034,Desserts,90814
Deshi Food & Groceries,"3723 W 3rd St  Los Angeles, CA 90020",4.0,57,34.0691649,-118.2970383,Grocery,90020
El Candelareño Restaurant,"5103 S Figueroa St  Los Angeles, CA 90037",3.0,4,33.9963216,-118.2828449,Salvadoran,90037
A’SHI BOWL,"1605 S Hoover St  Ste 109  Los Angeles, CA 90006",3.5,7,34.04339501,-118.2843321,Chinese,90006
Choeng Wun Korean BBQ Buffet Restaurant,"944 N Western Ave  Los Angeles, CA 90029",4.0,195,34.08751469,-118.30867140000001,Barbeque,90029
Johnnie's Pastrami Restaurant,"4017 Sepulveda Blvd  Culver City, CA 90230",3.5,1843,34.008225,-118.413762,American (Traditional),90230
Mad Wolf Mongolian Barbecue,"4110 N Harbor Blvd  Fullerton, CA 92835",4.0,364,33.9191999,-117.93172,Mongolian,92835
Lodge Bread,"20929 Ventura Blvd  Ste 22  Los Angeles, CA 91364",4.5,177,34.167522,-118.58928799999998,Bakeries,91364
El Torito Oaxaqueño,"Los Angeles, CA 90025",4.0,15,34.04342038,-118.456623,Food Trucks,90025
Tacos Manuel,"30 E Orangethorpe Ave  Anaheim, CA 92801",4.5,137,33.859048,-117.919474,Tacos,92801
Sushi & Teriyaki Plus,"7850 Imperial Hwy  Ste A  Downey, CA 90242",4.5,103,33.9253254,-118.1548023,Japanese,90242
Tom's Junior Burger,"245 E El Segundo Blvd  Los Angeles, CA 90061",2.5,47,33.91667,-118.26997,Diners,90061
Phillips Bar B Que,"1517 Centinela Ave  Inglewood, CA 90302",3.5,193,33.9767641,-118.3655114,Barbeque,90302
Tsurumaru Udon Honpo,"333 S Alameda St  Ste 301, Fl 3  Los Angeles, CA 90013",4.0,561,34.04527319,-118.23849299999999,Japanese,90013
Little Caesars Pizza,"6011 Lincoln Ave  Buena Park, CA 90620",2.0,89,33.832211,-118.026526,Pizza,90620
Ondal,"3160 W 8th St  Los Angeles, CA 90005",3.0,164,34.05748,-118.29678,Korean,90005
El Colmao,"2328 W Pico Blvd  Los Angeles, CA 90006",4.0,241,34.046929999999996,-118.2873865,Cuban,90006
Mali Thai Street Food,"17490 Colima Rd  Ste B  Rowland Heights, CA 91748",4.0,320,33.99020524,-117.92475400000001,Thai,91748
Lomita Thai Cafe,"1733 Pacific Coast Hwy  Lomita, CA 90717",4.0,272,33.789775,-118.30871499999999,Thai,90717
The Serving Spoon,"1403 Centinela Ave  Inglewood, CA 90302",4.5,1905,33.97628555,-118.3634377,Breakfast & Brunch,90302
Old Gyumri Restaurant,"4441 San Fernando Rd  Glendale, CA 91204",4.5,137,34.132982500000004,-118.26239059999999,Armenian,91204
Guillen's La Playita Taco Truck,"Glencoe Ave  Between Beach Ave & Maxella Ave  Marina del Rey, CA 90292",4.5,17,33.98976764,-118.44286229999999,Mexican,90292
Pho Anvi,"12200 Civic Center Dr  Ste F  Norwalk, CA 90650",4.5,232,33.913861,-118.072152,Vietnamese,90650
India's Curry Place,"311 N Virgil Ave  Los Angeles, CA 90004",4.0,19,34.0769176,-118.28694490000001,Indian,90004
Karl Strauss Brewing Company,"2390 E Orangewood Ave  Ste 100  Anaheim, CA 92806",4.5,1088,33.79575308,-117.8823754,American (New),92806
La Bohème,"8400 Santa Monica Blvd  West Hollywood, CA 90069",3.5,949,34.09036255,-118.37348940000001,French,90069
Simmzy's - Long Beach,"5271 E 2nd St  Long Beach, CA 90803",4.0,1418,33.75987,-118.13316,Gastropubs,90803
Hong Kong Express,"6424 E Spring St  Long Beach, CA 90815",3.0,1,33.8102851,-118.1064375,Chinese,90815
Qpasta,"1800 Ave Of The Stars  Los Angeles, CA 90067",2.0,1,34.06104729,-118.41750149999999,Italian,90067
Farmer Boys,"5519 Hollywood Blvd  Los Angeles, CA 90028",3.5,260,34.10198,-118.30998999999998,Diners,90028
Angolo DiVino,"11047 Santa Monica Blvd  Los Angeles, CA 90025",3.0,4,34.048216700000005,-118.4431133,Italian,90025
Kai Ramen,"15030 Ventura Blvd  Ste 23  Sherman Oaks, CA 91403",4.5,846,34.152674,-118.46121299999999,Ramen,91403
Old Mexico,"2970 W Lincoln Ave  Anaheim, CA 92801",4.0,87,33.83136749,-117.99249270000001,Mexican,92801
Tacos El Pantera,"1303 S Western Ave  Los Angeles, CA 90006",5.0,1,34.046878799999995,-118.3094406,Food Trucks,90006
Adalberto's,"4240 Katella Ave  Los Alamitos, CA 90720",2.5,192,33.8028564,-118.05870060000001,Mexican,90720
Fish Only Restaurant,"1832 Marengo St  Los Angeles, CA 90033",4.0,80,34.0578481,-118.2105728,Seafood,90033
Casa Garibay,"712 S Pacific Ave  San Pedro, CA 90731",3.5,17,33.73760046,-118.2878192,Mexican,90731
Ginger’s Fish Shack,"11421 CA-2  Los Angeles, CA 90025",4.0,1,34.0458677,-118.45158229999998,Fish & Chips,90025
McDonald's,"8840 N Painter Ave  Whittier, CA 90602",2.0,112,33.95708925,-118.03853829999998,Burgers,90602
HaSunSaeng - MasterHA,"1147 S Western Ave  Los Angeles, CA 90006",4.5,349,34.0497189,-118.30918490000002,Korean,90006
Palazzolo's Gelato Truck,"Los Angeles, CA",4.0,30,34.053490000000004,-118.24531999999999,Food Stands,CA
Serrano Cafe,"3699 Wilshire Blvd  Ste 105  Los Angeles, CA 90010",1.5,40,34.06230164,-118.3062057,Sandwiches,90010
Sushi 101,"11331 Moorpark St  North Hollywood, CA 91602",4.0,140,34.150523799999995,-118.378111,Sushi Bars,91602
